51.498714933833,-0.16011779913771,1326378718
51.498405862027,-0.16040688237893,1326378723
51.498205021215,-0.16062694283829,1326378728
51.498041549679,-0.16053670343517,1326378733
51.497699480198,-0.16045812165606,1326378738
51.497339979407,-0.16068209714038,1326378743
51.497093692083,-0.16079097399996,1326378748
51.497047271966,-0.16075816569863,1326378753
51.497039084809,-0.16074381872414,1326378758
51.496962231832,-0.16115347616116,1326378763
51.496898186924,-0.16181680151894,1326378768
51.496832022603,-0.1625463356632,1326378773
51.496701197287,-0.16298497183143,1326378778
51.496664330194,-0.16303419601201,1326378783
51.496456202351,-0.16321782957309,1326378788
51.496238338237,-0.16337078081442,1326378793
51.496085489167,-0.16299822359853,1326378798
51.495775945681,-0.16278601421789,1326378803
51.495125120998,-0.16268601102417,1326378813
51.494872502279,-0.16277497487834,1326378818
51.495021062914,-0.16314752418692,1326378823
51.495363761768,-0.16356176496922,1326378828
51.495707289394,-0.16374090218231,1326378833
51.495882577737,-0.16374607154559,1326378838
51.495882580174,-0.16374607131387,1326378843
51.495882580174,-0.16374607131387,1326378855
51.495882580174,-0.16374607131387,1326378857
51.495882580174,-0.16374607131387,1326378886
51.495882580174,-0.16374607131387,1326378903
51.495882580174,-0.16374607131387,1326378915
51.495882580174,-0.16374607131387,1326378927
51.495882580174,-0.16374607131387,1326378932
51.495882580174,-0.16374607131387,1326378943
51.495882580174,-0.16374607131387,1326378953
51.495882580174,-0.16374607131387,1326378963
51.495882580174,-0.16374607131387,1326378984
51.495882580174,-0.16374607131387,1326378993
51.495882580174,-0.16374607131387,1326379002
51.495882580174,-0.16374607131387,1326379012
51.495882580174,-0.16374607131387,1326379018
51.495882580174,-0.16374607131387,1326379028
51.495882580174,-0.16374607131387,1326379035
51.495882580174,-0.16374607131387,1326379045
51.495882580174,-0.16374607131387,1326379050
51.495882580174,-0.16374607131387,1326379065
51.495882580174,-0.16374607131387,1326379074
51.495882580174,-0.16374607131387,1326379095
51.495882580174,-0.16374607131387,1326379103
51.495882580174,-0.16374607131388,1326379113
51.496024220286,-0.16374018364534,1326379126
51.496279150623,-0.16350567289519,1326379130
51.496565238427,-0.16315570241499,1326379135
51.496739759278,-0.1629408409709,1326379141
51.496744866212,-0.16293423642828,1326379146
51.496838130182,-0.16259841152216,1326379152
51.496886892427,-0.16186532149791,1326379157
51.496963152025,-0.16094624165062,1326379162
51.49715586367,-0.15933387624066,1326379172
51.497191046823,-0.15915982089467,1326379178
51.497191046823,-0.15915982089467,1326379184
51.497191046823,-0.15915982089467,1326379198
51.497229833317,-0.15878035181158,1326379206
51.497288650092,-0.15816729520732,1326379211
51.497360785754,-0.15760849811115,1326379216
51.497388589039,-0.15735332351902,1326379220
51.497428151787,-0.15677856224426,1326379225
51.497483751963,-0.1560206499171,1326379231
51.497488819382,-0.155422453186,1326379235
51.497567432436,-0.15467130936286,1326379240
51.497725084039,-0.15434417463009,1326379246
51.497750474163,-0.15430388757953,1326379250
51.497809756579,-0.1542154569219,1326379255
51.49800006423,-0.15395552006239,1326379260
51.49815136045,-0.15379850613312,1326379265
51.51138670225,-0.17560958862388,1326379271
51.498804631697,-0.1545503467458,1326379276
51.499081254751,-0.15482374473359,1326379280
51.499441037299,-0.15472292894966,1326379285
